year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
1618,1610,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1613,1610,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1612,1610,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1615,1610,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1615,1610,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1618,1610,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1614,1610,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1615,1610,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1614,1610,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1615,1610,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1616,1610,1600,1,0,NA,Orkney Islands,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1610,1610,1600,1,0,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1614,1610,1600,1,1,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1614,1610,1600,2,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1618,1610,1600,1,1,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1627,1620,1600,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1627,1620,1600,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1627,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1627,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Stirling,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Stirling,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,1,NA,West Dunbartonshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,1,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,1,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,West Dunbartonshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,West Dunbartonshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,West Dunbartonshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,1,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,1,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,1,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,West Dunbartonshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1622,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,1,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1624,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,1,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1620,1620,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1622,1620,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,Orkney Islands,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1624,1620,1600,1,0,NA,Orkney Islands,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1626,1620,1600,1,NA,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1626,1620,1600,1,NA,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,NA,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,NA,NA,West Dunbartonshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,NA,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,NA,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,NA,NA,West Dunbartonshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Orkney Islands,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Orkney Islands,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1626,1620,1600,1,NA,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1626,1620,1600,1,NA,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1626,1620,1600,1,NA,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,NA,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,NA,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,1,NA,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1623,1620,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1624,1620,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1624,1620,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1624,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1624,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1628,1620,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Moray,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
1629,1620,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
